alarm_id,device_id,start_timestamp,end_timestamp
2,19,83,604800
8,4,92,604800
1,2,94,604800
8,12,108,604800
6,17,109,604800
5,10,126,604800
4,17,151,604800
9,20,166,604800
7,0,173,604800
2,4,226,604800
10,4,226,604800
3,4,231,604800
0,4,237,604800
6,12,240,604800
3,20,253,604800
3,16,258,604800
2,25,264,604800
1,6,267,604800
2,20,270,604800
2,4,272,604800
4,12,281,604800
4,16,284,604800
0,22,285,604800
10,21,290,604800
0,21,299,604800
7,20,299,604800
2,4,300,604800
2,0,311,604800
2,9,313,604800
3,19,315,604800
2,3,318,604800
4,19,321,604800
3,21,323,604800
2,21,327,604800
4,7,328,604800
2,12,333,604800
4,12,336,604800
0,25,338,604800
2,16,340,604800
2,25,342,604800
2,25,347,604800
3,12,353,604800
2,12,361,604800
2,21,361,604800
0,12,365,604800
2,19,365,604800
3,25,369,604800
2,25,371,604800
9,16,377,604800
7,25,385,604800
7,9,386,604800
2,19,386,604800
4,25,390,604800
2,11,392,604800
2,24,394,604800
2,21,394,604800
3,24,403,604800
2,19,409,604800
2,8,412,604800
3,25,413,604800
2,26,415,604800
7,24,417,604800
7,10,422,604800
2,4,423,604800
2,2,423,604800
0,9,424,604800
3,9,426,604800
3,24,429,604800
7,15,429,604800
3,16,430,604800
2,0,430,604800
2,9,430,604800
4,15,436,604800
0,19,437,604800
3,25,440,604800
2,4,442,604800
10,14,442,604800
2,16,442,604800
7,16,445,604800
4,23,446,604800
4,8,449,604800
2,7,452,604800
4,14,453,604800
3,15,455,604800
2,15,456,604800
4,21,459,604800
2,21,460,604800
3,16,460,604800
3,25,461,604800
3,16,462,604800
3,16,462,604800
2,14,463,604800
3,26,465,604800
2,15,466,604800
3,10,466,604800
2,2,467,604800
2,10,468,604800
2,16,468,604800
3,0,469,604800
2,16,471,604800
2,0,475,604800
2,11,476,604800
2,10,477,604800
2,25,477,604800
2,24,480,604800
2,21,483,604800
7,4,484,604800
2,25,485,604800
2,16,485,604800
3,7,485,604800
2,26,487,604800
2,24,487,604800
2,7,490,604800
0,12,490,604800
2,7,491,604800
7,11,491,604800
4,21,492,604800
2,16,492,604800
3,18,494,604800
2,24,494,604800
2,11,498,604800
3,23,499,604800
2,17,501,604800
2,24,501,604800
3,24,501,604800
2,25,502,604800
2,7,502,604800
2,15,503,604800
3,11,503,604800
2,9,503,604800
3,24,505,604800
2,10,507,604800
2,16,507,604800
3,16,509,604800
2,23,509,604800
2,16,510,604800
2,26,510,604800
2,0,512,604800
3,15,516,604800
3,21,516,604800
2,9,518,604800
2,10,518,604800
2,8,519,604800
2,25,520,604800
3,16,521,604800
2,26,521,604800
2,16,521,604800
2,11,523,604800
2,16,523,604800
3,4,524,604800
2,15,524,604800
2,24,525,604800
2,21,526,604800
2,4,526,604800
2,14,526,604800
2,25,528,604800
3,20,528,604800
2,21,529,604800
2,10,530,604800
2,24,532,604800
2,24,532,604800
2,16,533,604800
2,29,536,604800
3,26,537,604800
3,2,538,604800
3,14,539,604800
2,14,541,604800
2,4,542,604800
2,15,542,604800
2,23,543,604800
2,6,547,604800
2,15,548,604800
2,4,548,604800
2,2,549,604800
2,25,550,604800
2,9,550,604800
2,4,550,604800
2,7,550,604800
2,15,551,604800
3,16,551,604800
2,12,552,604800
2,26,552,604800
2,10,553,604800
2,11,554,604800
2,0,554,604800
3,18,554,604800
2,24,556,604800
2,2,556,604800
3,16,557,604800
3,20,557,604800
2,16,557,604800
3,16,558,604800
2,16,558,604800
2,18,559,604800
2,24,559,604800
2,23,560,604800
3,24,561,604800
2,25,564,604800
2,19,564,604800
2,21,565,604800
2,12,565,604800
0,23,566,604800
2,10,566,604800
2,11,566,604800
2,16,567,604800
2,9,568,604800
2,24,570,604800
3,9,570,604800
2,20,574,604800
3,9,576,604800
0,14,577,604800
3,16,577,604800
2,16,577,604800
2,20,578,604800
3,25,580,604800
2,21,581,604800
2,13,582,604800
2,14,584,604800
2,9,584,604800
2,20,584,604800
2,22,584,604800
2,4,585,604800
2,9,585,604800
2,24,585,604800
2,16,586,604800
2,0,587,604800
2,10,590,604800
2,15,590,604800
2,16,592,604800
2,15,593,604800
2,26,593,604800
2,24,595,604800
2,26,597,604800
2,25,597,604800
2,27,599,604800
2,2,599,604800
3,0,601,604800
2,9,601,604800
2,25,603,604800
2,24,603,604800
2,4,606,604800
2,4,608,604800
2,16,609,604800
2,15,610,604800
2,25,610,604800
2,26,610,604800
0,16,611,604800
2,24,611,604800
2,0,612,604800
2,9,613,604800
2,16,613,604800
2,10,614,604800
2,25,615,604800
2,24,615,604800
2,9,616,604800
2,25,617,604800
2,24,618,604800
3,11,620,604800
2,4,620,604800
