alarm_id,device_id,start_timestamp,end_timestamp
7,45,2,56
3,12,24,86
2,17,40,42
0,45,47,170
5,32,66,117
2,4,73,103
2,0,86,110
6,14,217,219
10,19,325,342
0,9,365,403
7,24,379,527
9,18,404,417
3,24,406,425
8,51,419,428
8,25,441,459
10,49,442,454
1,24,445,472
1,24,453,457
3,24,468,488
6,2,471,579
0,2,477,503
1,44,485,536
2,2,486,498
3,24,509,536
2,13,515,518
0,2,516,620
10,1,537,557
0,2,552,559
1,30,564,567
3,5,601,602
2,28,609,640
0,13,625,680
5,36,668,678
10,25,669,705
5,29,671,702
3,49,683,686
3,6,700,709
1,14,715,722
7,39,757,1063
10,23,771,806
3,39,788,811
2,39,794,809
2,6,798,831
2,39,801,817
2,39,805,815
3,39,845,860
3,39,847,851
5,4,859,875
3,16,874,898
3,39,878,898
4,24,883,904
2,16,886,903
5,12,887,890
6,22,887,962
0,22,894,905
1,39,931,945
2,22,941,946
1,39,952,992
1,39,969,983
3,39,971,1001
1,39,973,999
0,3,974,1002
10,24,979,1013
1,39,985,996
2,27,987,1013
2,22,1033,1037
10,23,1036,1082
10,5,1091,1397
3,42,1126,1147
1,42,1142,1167
3,7,1162,1192
8,0,1170,1322
3,5,1178,1183
2,7,1191,1210
7,28,1204,1231
1,9,1246,1340
10,16,1247,1280
9,42,1249,1271
9,20,1252,1282
1,42,1266,1269
4,18,1326,1348
10,37,1328,1402
6,5,1362,1381
2,5,1370,1374
1,45,1379,1392
10,46,1380,1381
0,5,1380,1445
6,26,1415,1440
6,22,1426,1435
10,21,1428,1436
0,22,1434,1493
2,41,1477,1497
1,21,1487,1548
10,8,1619,1769
9,4,1623,1707
0,1,1638,1655
0,47,1641,1934
2,2,1649,1740
5,4,1655,1664
3,1,1656,1702
6,8,1699,1703
4,36,1714,1888
5,9,1738,1747
10,31,1749,1830
6,31,1779,1878
1,20,1783,1791
0,31,1783,1791
9,20,1783,1882
10,34,1792,1799
6,34,1794,1794
1,20,1812,1817
3,41,1812,1850
7,23,1819,1851
0,27,1820,1884
2,31,1829,1839
2,17,1830,1832
0,32,1830,1869
4,10,1833,1835
5,17,1843,1845
0,23,1843,1921
1,20,1846,1848
8,16,1853,1960
3,11,1857,1866
0,31,1865,1865
0,31,1868,1942
0,31,1875,1875
7,16,1922,2028
3,10,1939,1950
1,25,1940,1960
4,25,1940,2161
5,4,1971,1978
10,5,1980,1981
1,16,1997,2032
0,35,2003,2015
0,6,2063,2290
10,28,2069,2104
0,31,2088,2139
0,33,2108,2440
2,14,2120,2132
4,6,2132,2183
5,11,2142,2162
6,51,2145,2148
2,49,2184,2207
7,14,2256,2274
0,14,2257,2306
1,14,2263,2266
8,8,2322,2329
5,44,2339,2361
1,21,2358,2361
9,6,2362,2389
1,6,2379,2387
8,49,2401,2798
9,17,2412,2488
7,44,2417,2597
3,17,2444,2473
7,37,2451,2465
5,31,2464,2483
1,44,2469,2478
4,30,2539,2582
9,25,2540,2680
4,50,2545,2695
1,25,2548,2551
3,15,2575,2582
5,11,2591,2619
1,25,2597,2608
1,25,2629,2642
8,13,2633,2669
1,25,2650,2669
10,40,2726,2743
6,40,2740,2791
6,40,2740,2773
0,40,2744,2844
2,40,2763,2763
6,17,2815,2829
6,13,2823,2851
10,47,2827,2834
6,30,2841,2917
0,30,2844,2923
5,27,2846,2858
9,24,2851,2888
6,44,2857,2920
5,13,2864,2889
0,4,2866,2965
2,44,2873,2880
1,24,2873,2876
0,30,2882,3042
9,50,2919,2951
2,20,2953,2973
3,20,2995,2998
9,9,3011,3151
10,0,3024,3123
2,1,3028,3028
6,45,3082,3087
6,0,3084,3094
8,21,3118,3126
1,9,3127,3147
1,9,3131,3140
1,9,3134,3144
6,41,3159,3210
0,41,3169,3190
3,5,3196,3211
2,41,3196,3199
3,22,3233,3250
3,48,3235,3248
6,36,3242,3259
5,48,3260,3289
1,28,3268,3287
9,46,3271,3305
4,49,3286,3318
0,49,3287,3426
10,40,3307,3409
3,31,3319,3374
6,40,3367,3379
9,37,3386,3477
3,48,3395,3409
0,51,3449,3495
6,17,3463,3472
5,37,3465,3483
6,29,3531,3532
4,39,3531,3577
1,51,3538,3566
1,46,3549,3563
1,1,3558,3585
9,45,3563,3566
4,51,3583,3592
1,42,3595,3631
2,7,3602,3605
1,29,3621,3653
2,0,3654,3686
1,42,3658,3689
3,30,3670,3674
10,12,3688,3729
10,29,3704,3758
6,29,3714,3718
0,33,3755,3914
5,1,3764,3766
0,29,3792,3807
4,32,3813,3946
3,24,3813,3827
2,21,3844,3854
6,47,3895,3908
6,12,3923,3964
2,28,3932,3965
6,10,3939,4055
7,18,3942,3960
9,15,3950,3987
0,12,3952,4014
2,10,3952,3957
3,18,3954,4050
6,32,3957,3996
0,32,3964,4050
10,30,3976,3979
2,10,3979,3986
5,1,3983,3992
2,3,3989,4021
6,6,3990,3991
0,10,4015,4072
1,12,4018,4020
0,10,4040,4160
5,50,4042,4069
0,10,4047,4310
0,10,4051,4077
10,41,4062,4122
9,49,4071,4085
5,26,4072,4107
5,18,4106,4110
4,41,4115,4368
1,36,4118,4131
3,19,4151,4169
2,19,4154,4173
2,44,4154,4160
2,11,4221,4228
5,33,4228,4270
0,37,4244,4469
0,51,4268,4337
5,8,4290,4293
10,47,4335,4471
6,47,4368,4376
0,0,4368,4450
5,37,4393,4428
0,37,4438,4470
6,17,4449,4462
3,10,4453,4470
9,46,4466,4558
0,23,4470,4478
5,46,4483,4565
5,19,4484,4499
1,6,4502,4502
6,7,4505,4546
6,4,4511,4576
10,12,4516,4565
0,7,4521,4577
0,4,4529,4596
2,18,4606,4612
2,48,4614,4615
0,34,4617,4738
2,17,4651,4667
9,34,4666,4675
3,15,4668,4675
4,19,4726,4750
7,25,4749,4776
0,50,4753,4819
0,17,4758,4913
3,40,4770,4778
6,14,4775,4787
5,38,4776,4811
3,29,4780,4813
4,17,4787,4853
0,17,4802,5096
2,35,4845,4885
6,28,4896,4957
5,16,4897,4929
9,39,4935,4978
5,39,4936,4978
1,39,4961,4974
5,30,4964,5104
2,5,4978,4985
0,46,4989,5000
6,0,4993,5039
9,30,4996,5045
9,43,4997,5056
1,43,5010,5033
0,0,5017,5323
1,30,5045,5056
8,16,5046,5065
5,2,5058,5072
1,5,5060,5181
6,13,5064,5076
2,41,5065,5095
4,4,5086,5448
9,15,5112,5155
10,33,5125,5207
2,11,5127,5128
1,15,5135,5159
5,15,5142,5170
1,30,5167,5173
1,3,5188,5208
1,26,5196,5203
2,28,5212,5233
6,23,5215,5252
1,39,5216,5219
7,13,5221,5255
0,23,5226,5262
5,11,5241,5382
5,20,5273,5346
7,14,5282,5284
5,31,5292,5354
1,8,5295,5331
8,8,5299,5322
4,19,5313,5347
2,10,5319,5326
5,44,5327,5344
8,13,5418,5421
0,12,5441,5478
1,35,5459,5475
2,40,5468,5479
4,38,5469,5623
6,17,5493,5568
4,7,5496,5586
1,40,5533,5540
6,20,5553,5569
2,22,5562,5597
4,50,5577,5673
2,15,5588,5619
9,41,5609,5753
2,6,5672,5674
3,19,5680,5685
1,41,5689,5725
7,7,5701,5815
1,41,5707,5712
10,28,5715,5837
3,7,5720,5725
1,23,5769,5838
9,33,5782,5815
3,7,5801,5809
2,7,5806,5814
4,4,5821,5904
9,10,5824,5829
8,9,5840,5881
10,50,5883,5942
8,50,5893,5900
2,22,5914,5922
6,50,5935,5995
4,16,5938,5944
0,5,5939,5973
0,50,5941,5952
2,28,5973,5985
0,50,5984,6005
5,28,5992,6007
1,22,6012,6025
1,15,6023,6025
1,28,6052,6054
1,7,6056,6071
6,44,6083,6100
2,44,6095,6100
2,23,6103,6124
5,23,6121,6183
2,13,6123,6194
2,45,6138,6148
8,46,6246,6270
2,22,6246,6274
0,36,6255,6447
3,16,6259,6276
6,14,6294,6368
0,14,6301,6489
5,12,6340,6462
2,39,6351,6370
0,14,6356,6530
2,36,6375,6392
7,47,6375,6428
1,47,6379,6380
1,47,6415,6467
6,46,6420,6432
3,47,6428,6478
10,47,6466,6530
6,35,6479,6507
8,8,6498,6498
3,38,6509,6533
7,10,6520,6559
1,48,6520,6557
0,41,6554,6557
5,44,6566,6644
0,6,6572,6626
0,46,6576,6637
6,14,6596,6608
9,9,6616,6656
6,42,6632,6684
0,42,6636,6658
1,9,6638,6696
1,9,6645,6656
8,13,6658,6675
5,13,6660,6680
1,48,6666,6668
0,42,6680,6701
0,42,6683,6799
5,51,6692,6757
6,48,6738,6804
5,15,6740,6775
9,20,6744,6822
1,20,6750,6759
0,48,6751,6781
0,48,6762,6775
1,20,6769,6772
10,43,6782,6871
1,20,6800,6848
6,46,6801,6862
7,33,6809,6826
0,46,6819,6913
0,46,6828,6847
2,27,6829,6840
1,48,6866,6915
10,7,6888,6927
1,18,6895,6911
1,11,6897,6909
6,7,6902,6909
4,32,6934,6935
3,48,6939,7011
3,32,6942,6952
8,22,6974,6997
