alarm_id,device_id,start_timestamp,end_timestamp
2,5,0,604800
0,5,8,604800
6,5,47,604800
2,21,101,604800
0,21,116,604800
1,21,203,604800
0,21,211,604800
4,5,222,604800
0,2,281,604800
8,4,291,604800
2,6,294,604800
8,22,295,604800
6,17,309,604800
0,6,317,604800
7,9,318,604800
3,9,342,604800
1,5,344,604800
1,6,352,604800
4,17,355,604800
5,9,364,604800
2,9,365,604800
0,6,372,604800
0,5,376,604800
2,9,387,604800
1,9,387,604800
2,4,388,604800
1,17,388,604800
0,9,390,604800
2,22,392,604800
1,9,395,604800
3,9,408,604800
1,5,410,604800
8,19,410,604800
0,17,418,604800
0,9,436,604800
1,22,465,604800
0,4,466,604800
1,4,470,604800
0,9,471,604800
0,9,491,604800
2,19,504,604800
0,22,506,604800
3,3,507,604800
0,19,525,604800
0,4,526,604800
1,19,553,604800
5,13,584,604800
3,13,605,604800
2,13,607,604800
0,5,616,604800
0,13,640,604800
9,21,645,604800
0,22,646,604800
0,19,681,604800
1,20,704,604800
1,13,742,604800
5,4,766,604800
1,9,793,604800
0,20,800,604800
8,24,839,604800
0,9,844,604800
2,4,861,604800
3,4,875,604800
7,5,912,604800
2,5,915,604800
1,4,920,604800
3,5,932,604800
5,5,935,604800
2,24,945,604800
0,4,964,604800
0,24,967,604800
3,5,986,604800
6,6,993,604800
1,5,996,604800
1,24,1001,604800
3,17,1010,604800
0,13,1013,604800
4,6,1042,604800
0,5,1047,604800
1,6,1052,604800
0,24,1054,604800
2,5,1059,604800
1,5,1060,604800
0,6,1064,604800
5,19,1071,604800
2,19,1072,604800
0,4,1074,604800
3,19,1086,604800
0,19,1108,604800
0,5,1124,604800
0,5,1141,604800
1,24,1181,604800
0,5,1193,604800
1,19,1194,604800
0,19,1261,604800
8,9,1296,604800
0,24,1339,604800
0,24,1361,604800
4,5,1442,604800
1,5,1465,604800
2,9,1488,604800
0,9,1499,604800
1,9,1501,604800
0,9,1527,604800
0,17,1533,604800
0,5,1572,604800
3,11,1648,604800
9,15,1950,604800
1,1,2161,604800
2,9,2239,604800
0,9,2243,604800
1,9,2250,604800
4,2,2268,604800
0,1,2282,604800
0,9,2339,604800
9,1,2378,604800
1,2,2401,604800
0,2,2435,604800
4,3,2478,604800
1,3,2522,604800
0,3,2594,604800
3,2,2625,604800
4,1,2670,604800
1,1,2671,604800
1,14,2698,604800
0,14,2708,604800
0,1,2764,604800
1,0,2897,604800
4,10,2918,604800
0,0,2953,604800
1,10,2963,604800
0,10,2992,604800
3,5,3015,604800
7,3,3098,604800
5,3,3150,604800
3,3,3157,604800
2,3,3205,604800
0,3,3209,604800
4,4,3239,604800
9,14,3257,604800
5,10,3268,604800
1,3,3271,604800
