alarm_id,device_id,start_timestamp,end_timestamp
2,0,31,604800
17,36,37,604800
13,6,47,604800
10,36,53,604800
5,6,60,604800
4,36,66,604800
12,39,70,604800
3,36,71,604800
7,39,92,604800
11,6,97,604800
6,6,100,604800
12,17,107,604800
1,6,111,604800
10,6,113,604800
9,6,114,604800
2,6,123,604800
3,36,131,604800
10,6,133,604800
2,36,137,604800
0,6,141,604800
8,6,144,604800
6,11,157,604800
9,6,170,604800
14,40,182,604800
8,6,183,604800
8,21,183,604800
13,14,184,604800
2,21,186,604800
2,6,188,604800
0,22,189,604800
0,31,196,604800
7,14,210,604800
6,6,213,604800
0,14,220,604800
3,39,223,604800
3,6,226,604800
3,17,226,604800
3,28,244,604800
9,14,246,604800
4,6,251,604800
2,2,255,604800
3,6,257,604800
14,1,262,604800
2,6,265,604800
8,1,281,604800
10,14,284,604800
2,1,291,604800
6,1,291,604800
1,1,292,604800
8,14,293,604800
2,14,295,604800
5,14,299,604800
1,14,301,604800
6,6,306,604800
9,17,307,604800
1,50,312,604800
2,6,321,604800
0,6,323,604800
3,14,323,604800
0,1,324,604800
16,36,330,604800
1,6,335,604800
11,14,337,604800
7,17,339,604800
10,14,344,604800
0,11,346,604800
0,6,347,604800
2,14,348,604800
4,17,349,604800
6,21,352,604800
1,14,366,604800
1,6,371,604800
1,14,371,604800
2,14,374,604800
7,3,377,604800
1,14,385,604800
1,0,385,604800
0,6,391,604800
3,17,394,604800
11,36,400,604800
9,36,405,604800
9,14,406,604800
4,20,414,604800
4,6,414,604800
0,21,416,604800
1,12,427,604800
4,50,429,604800
8,36,431,604800
2,36,438,604800
10,42,442,604800
9,19,446,604800
1,36,447,604800
5,36,447,604800
3,6,448,604800
4,19,452,604800
3,19,455,604800
8,40,460,604800
8,14,465,604800
17,37,466,604800
6,40,468,604800
7,42,471,604800
1,36,472,604800
2,40,474,604800
8,17,476,604800
6,36,480,604800
3,50,480,604800
6,14,482,604800
16,16,484,604800
10,36,485,604800
13,1,488,604800
15,36,489,604800
9,1,492,604800
7,6,500,604800
8,1,501,604800
15,37,504,604800
4,14,510,604800
2,17,510,604800
10,37,511,604800
0,1,512,604800
4,14,514,604800
3,36,514,604800
6,36,517,604800
10,1,520,604800
3,14,521,604800
0,30,531,604800
6,1,535,604800
1,17,540,604800
14,26,540,604800
1,16,541,604800
11,16,541,604800
3,20,546,604800
0,34,548,604800
0,1,549,604800
8,26,557,604800
2,37,559,604800
6,37,564,604800
6,14,568,604800
6,28,569,604800
6,16,570,604800
13,37,573,604800
9,16,575,604800
0,28,582,604800
1,37,583,604800
8,25,584,604800
2,1,586,604800
3,14,588,604800
2,1,589,604800
1,1,593,604800
7,37,595,604800
3,37,597,604800
7,1,597,604800
1,37,605,604800
6,14,615,604800
0,36,618,604800
8,16,618,604800
0,37,618,604800
1,6,619,604800
0,40,620,604800
2,42,620,604800
6,36,621,604800
6,16,622,604800
2,16,624,604800
2,36,626,604800
5,37,626,604800
1,16,626,604800
7,1,628,604800
8,19,634,604800
17,47,635,604800
0,14,636,604800
1,42,637,604800
14,36,641,604800
2,14,646,604800
10,16,649,604800
6,26,653,604800
6,17,658,604800
15,8,658,604800
5,1,659,604800
0,16,660,604800
3,37,661,604800
0,36,662,604800
1,1,662,604800
15,46,662,604800
2,19,664,604800
10,47,664,604800
9,37,667,604800
