alarm_id,device_id,start_timestamp,end_timestamp
8,25,4,2083
3,43,14,4334
15,40,20,2570
0,43,40,2222
4,25,52,2978
10,40,54,212
0,47,56,3171
2,40,56,14688
7,19,78,726
12,40,80,1790
13,8,83,4132
2,43,99,3315
5,13,105,1052
2,13,109,1914
6,8,112,6268
13,29,113,2525
0,8,115,607
6,19,123,1073
11,49,126,1929
9,40,130,1220
2,8,132,226
12,27,139,1219
9,29,142,1722
15,20,147,2901
9,49,150,2383
2,29,152,3393
14,26,155,936
0,49,156,554
5,49,159,3228
17,5,162,3159
8,40,169,4894
13,26,174,9379
10,5,174,11494
12,20,176,6419
2,26,183,2566
15,24,184,19413
8,5,185,1838
4,5,190,3462
0,40,192,914
4,40,198,13084
6,26,199,4091
12,24,200,1673
10,24,203,572
6,29,203,5978
2,24,204,1579
0,24,207,9686
8,24,207,7834
16,36,227,3751
9,26,230,3112
9,8,236,7357
4,24,239,722
8,27,240,1920
15,5,243,976
4,36,245,4489
10,5,245,9907
14,41,246,1357
11,41,254,2726
2,5,255,1923
4,3,255,2018
2,49,258,455
6,49,260,713
5,41,260,987
5,26,267,2485
12,5,269,2208
13,41,269,4999
9,5,279,6768
5,40,286,3555
9,41,291,3745
2,40,293,1186
11,26,294,4537
9,24,303,2139
6,41,305,3925
4,27,309,8234
8,42,311,1998
10,20,311,559
4,42,312,832
0,41,312,11139
2,5,314,3501
0,5,319,2578
5,29,320,2988
5,41,320,1159
2,20,321,1824
5,8,321,1350
10,11,331,2882
0,20,332,6361
0,13,333,2191
8,20,333,1135
0,26,337,1725
9,20,338,363
2,29,342,1578
9,41,343,810
2,41,345,2539
2,41,347,3849
2,41,349,7276
4,20,354,3633
2,26,358,858
2,11,359,5217
8,5,365,1795
9,26,369,1941
2,33,369,10109
5,26,370,581
6,14,373,1761
2,11,375,4486
2,3,377,1389
15,30,386,1776
15,16,395,1505
3,6,402,3718
5,41,410,1116
0,37,418,7615
5,21,420,4572
9,11,422,874
12,30,425,12116
4,5,425,1848
0,5,426,2874
2,8,428,2610
10,30,432,1524
15,36,432,646
0,30,435,2029
12,16,436,864
0,6,439,3402
0,21,439,535
2,26,441,2355
15,6,446,1322
9,32,446,15648
9,44,450,2337
5,32,451,4078
8,29,461,1784
4,29,462,3429
0,29,466,1470
1,36,469,1341
5,49,475,8261
4,5,476,13523
2,6,480,5473
5,44,485,1009
5,5,486,3780
10,36,489,3158
2,32,494,1470
2,24,494,2541
9,5,496,1617
5,26,506,2411
10,36,514,7217
2,41,517,7601
2,49,524,5478
0,49,525,3023
2,26,528,4205
2,26,530,4553
14,21,536,13404
0,36,536,861
12,36,538,2279
3,47,541,9320
12,6,542,1314
8,30,545,1118
0,11,546,856
0,36,546,10246
2,36,546,756
8,16,552,1186
0,14,553,3716
6,17,556,1423
11,21,556,4014
9,36,556,1772
2,40,558,2978
2,41,566,4300
9,21,566,862
2,5,567,5157
4,30,569,2277
16,15,574,3656
2,11,574,3302
2,41,575,1305
2,29,578,1245
2,47,581,5290
13,21,581,766
4,15,581,888
9,11,584,6380
5,5,587,6910
10,6,588,607
0,6,590,6213
9,21,590,1406
0,21,591,2751
13,45,591,2125
10,24,592,1602
0,24,593,645
5,24,594,6033
2,24,594,3841
15,15,594,3771
0,26,594,4603
5,21,596,1550
3,29,605,1682
5,36,607,1442
2,45,608,772
2,30,613,4939
4,32,622,3456
2,24,625,1029
8,35,626,909
2,21,628,3255
6,43,629,2898
5,21,630,3058
2,5,631,1423
2,29,638,4542
6,4,639,18840
10,15,642,2635
1,15,642,2267
0,47,644,3986
0,29,645,2328
2,36,647,1577
10,16,649,672
8,31,650,8901
2,44,652,3877
2,21,654,869
2,5,656,9666
2,21,658,4335
2,21,658,7432
5,11,658,3410
0,19,660,1893
9,45,662,770
1,29,666,982
1,9,667,4887
2,45,669,4350
5,11,671,1431
2,5,672,25997
2,49,672,716
5,45,678,703
6,21,681,1318
2,44,684,5873
0,14,687,1941
5,21,687,4204
9,15,690,1253
2,11,691,12288
2,15,697,13130
2,21,698,1737
6,27,703,989
4,35,704,4286
8,6,705,6754
9,29,708,1964
13,18,715,7809
2,11,715,11098
5,15,715,2383
11,42,717,2317
15,3,719,11766
15,33,722,4534
10,33,723,1202
4,28,725,2473
12,15,728,3867
8,15,731,2633
2,8,739,2950
9,18,739,7960
4,16,741,1280
2,15,741,1293
5,18,742,8911
2,36,745,1078
9,33,749,15396
0,42,750,2276
0,43,754,10370
0,21,754,1905
9,42,756,2972
7,12,756,9883
12,17,757,1951
0,27,759,1676
8,22,759,1162
0,9,765,976
7,26,776,5278
12,3,780,927
2,36,784,6405
0,43,786,6059
15,45,790,2130
5,42,791,8945
6,45,792,12070
10,15,792,1035
2,15,793,1077
4,6,794,2299
4,15,799,6246
8,17,799,3282
8,3,801,994
0,17,802,3331
12,33,802,2335
4,22,802,1494
4,17,807,1029
9,30,809,8030
4,31,810,2409
0,45,813,4563
8,36,813,1749
1,42,814,4673
4,36,817,7157
2,15,819,10078
2,18,820,4510
10,14,821,1541
3,36,824,6186
2,33,828,9138
0,15,829,2051
0,15,833,1086
9,14,834,1354
4,43,837,1429
2,33,839,3558
2,30,841,8829
9,36,842,2894
2,14,845,5068
2,36,859,7762
9,15,864,2651
5,33,866,1947
2,27,868,8160
2,32,869,1910
5,15,869,4107
7,11,871,1297
0,36,874,7773
5,14,877,1024
2,33,882,5239
2,42,884,3156
2,18,884,3395
2,21,888,1141
7,5,892,8865
0,41,899,1441
2,18,900,11011
4,22,902,3630
8,33,903,1249
10,45,912,5436
10,3,915,2971
0,2,915,1870
15,27,917,3997
2,15,920,5932
0,14,926,3380
9,45,929,2415
2,29,929,1524
5,45,930,2830
2,45,932,6644
1,7,933,1790
12,45,934,2193
2,36,936,1812
7,21,937,1587
9,25,939,2355
0,33,939,4013
9,3,945,1814
5,30,946,10275
5,42,947,7432
5,25,948,12134
0,45,949,4344
0,3,956,2055
5,29,960,1850
4,33,962,4657
12,27,962,8250
5,36,962,8422
15,35,962,1451
6,18,964,1309
5,22,973,3043
8,10,980,3384
5,3,984,15788
10,35,985,1348
9,24,986,2935
2,14,991,1732
11,45,1001,8599
2,21,1003,4097
2,3,1005,10009
9,38,1009,3911
4,10,1009,1291
2,25,1013,4970
