alarm_id,device_id,start_timestamp,end_timestamp
1,32,9,11
1,14,18,23
7,16,30,31
19,30,44,47
15,23,62,82
9,28,67,77
7,4,73,77
7,29,74,87
9,28,75,130
7,28,77,95
14,12,79,116
7,32,80,83
8,33,89,111
7,25,97,99
7,12,97,129
7,32,98,101
7,17,99,99
7,12,102,135
7,29,112,114
7,32,113,115
7,25,113,162
10,33,116,153
7,32,120,139
7,32,122,131
17,25,138,140
15,28,151,164
9,29,156,224
7,28,167,172
7,34,171,182
7,28,171,190
7,34,183,184
7,34,196,233
7,34,198,204
9,7,206,208
3,10,213,238
18,22,229,243
4,1,230,242
0,12,240,256
6,29,240,250
13,29,242,328
6,29,243,253
1,30,245,245
1,30,248,262
4,35,270,276
21,15,278,334
2,16,279,298
8,8,279,382
0,23,285,297
11,18,285,309
14,18,289,323
11,26,289,295
3,8,292,295
17,11,294,306
7,34,297,315
18,19,299,360
16,5,300,330
3,5,301,331
16,20,304,373
11,26,305,314
13,37,307,313
20,29,314,323
6,5,314,327
15,30,316,367
13,4,316,317
15,28,317,342
15,23,317,345
12,34,318,323
6,5,318,341
15,28,318,320
1,16,319,326
1,16,321,322
5,5,322,339
9,32,322,387
14,15,324,449
7,28,329,347
9,25,329,329
14,26,331,370
7,28,332,362
14,18,332,427
9,30,340,356
8,4,341,624
4,11,341,370
9,4,342,377
7,30,343,371
7,29,343,367
0,11,346,355
3,13,347,357
3,32,347,369
1,37,348,363
7,4,348,414
1,28,349,350
19,4,352,368
9,30,353,401
3,28,354,418
9,24,355,364
16,4,358,387
9,30,358,374
7,29,359,373
21,29,360,365
6,5,360,418
8,28,361,367
1,4,365,374
1,28,365,379
3,32,366,470
7,13,366,372
7,29,367,398
7,13,368,403
7,29,374,380
7,32,381,384
7,29,381,394
1,16,385,404
7,29,385,420
2,24,387,396
1,19,387,391
1,13,398,399
1,11,400,404
1,10,404,427
1,19,408,440
3,28,410,752
1,19,412,426
3,28,427,498
1,4,434,457
19,21,437,452
1,4,455,460
17,1,464,558
3,4,471,473
3,4,476,558
12,15,480,495
6,12,485,487
10,17,486,505
10,5,490,541
3,13,491,498
1,28,494,511
12,5,494,495
1,13,495,495
5,28,498,504
6,1,502,537
5,5,506,539
7,30,507,688
1,1,517,531
1,13,518,526
1,4,520,529
12,1,521,523
12,1,532,568
1,28,536,538
5,11,537,545
0,14,538,547
16,29,539,560
1,13,542,565
1,13,543,562
3,12,543,564
3,28,543,570
5,30,547,572
12,29,547,549
20,28,547,653
16,19,551,585
15,4,553,593
15,18,554,575
9,23,555,609
15,23,557,576
9,13,559,593
0,30,560,562
11,33,560,584
15,29,562,579
9,34,566,596
21,1,567,571
0,30,567,571
3,4,568,673
9,34,570,581
12,28,571,580
12,23,572,576
9,28,572,599
3,4,573,611
9,22,574,585
15,18,574,659
9,23,575,619
9,18,575,734
7,28,577,602
17,31,578,594
7,18,581,639
7,35,582,604
7,25,582,583
9,35,584,584
3,28,584,611
9,13,587,779
9,23,587,614
15,17,588,658
9,23,588,684
15,29,589,622
16,31,589,614
7,28,589,654
15,4,590,613
7,29,591,614
9,28,591,872
9,18,591,638
9,35,591,592
7,35,592,593
7,29,594,598
9,28,594,608
7,18,594,604
9,28,594,677
7,28,595,596
7,28,595,607
7,18,595,609
7,18,596,600
9,28,597,599
15,32,598,598
9,28,599,674
7,4,599,649
7,32,599,610
7,35,599,625
9,23,600,634
7,25,600,670
15,28,600,604
9,22,600,642
7,28,601,629
7,18,601,633
7,23,601,613
9,30,602,734
7,29,602,631
9,23,603,619
7,23,604,641
7,18,605,611
7,23,606,619
7,18,607,656
10,18,608,609
7,32,608,615
7,17,609,653
7,28,609,649
15,18,610,614
7,28,611,618
7,25,611,645
9,30,612,617
7,23,613,619
7,29,614,617
7,13,614,618
9,23,615,628
7,23,615,621
7,15,615,638
7,23,615,627
12,25,616,624
7,18,616,639
7,18,617,622
7,29,618,627
7,15,618,651
15,12,619,740
12,18,620,636
7,18,620,647
7,4,620,656
