alarm_id,device_id,start_timestamp,end_timestamp
2,6,96,604800
0,16,146,604800
3,8,171,604800
1,0,191,604800
0,8,196,604800
9,2,201,604800
1,8,202,604800
9,13,202,604800
6,11,204,604800
7,11,213,604800
6,11,215,604800
2,14,220,604800
6,10,234,604800
9,7,258,604800
6,9,266,604800
0,0,268,604800
0,11,270,604800
2,2,280,604800
2,18,288,604800
3,18,328,604800
2,1,328,604800
0,7,368,604800
0,16,385,604800
6,6,395,604800
2,13,402,604800
0,18,403,604800
1,18,418,604800
6,14,474,604800
6,17,505,604800
2,7,506,604800
3,3,513,604800
1,16,519,604800
1,3,532,604800
8,6,533,604800
6,7,536,604800
5,11,543,604800
1,9,552,604800
1,19,564,604800
1,14,575,604800
0,16,576,604800
1,16,606,604800
2,12,618,604800
0,19,629,604800
7,2,662,604800
1,7,665,604800
0,3,672,604800
1,10,694,604800
6,2,708,604800
4,3,814,604800
4,12,855,604800
6,14,862,604800
1,11,892,604800
3,19,911,604800
0,19,926,604800
5,1,930,604800
1,1,931,604800
1,7,957,604800
3,16,963,604800
1,18,967,604800
1,14,968,604800
0,18,969,604800
0,3,972,604800
3,3,979,604800
0,0,991,604800
1,3,995,604800
3,12,1000,604800
1,19,1004,604800
0,13,1007,604800
1,19,1012,604800
0,17,1016,604800
0,16,1024,604800
1,16,1035,604800
1,3,1044,604800
0,13,1046,604800
0,19,1048,604800
0,3,1051,604800
3,17,1054,604800
1,12,1060,604800
1,17,1062,604800
1,17,1069,604800
1,12,1074,604800
3,6,1076,604800
1,17,1090,604800
1,16,1093,604800
0,16,1094,604800
1,6,1102,604800
1,19,1108,604800
1,0,1110,604800
0,6,1118,604800
1,5,1118,604800
0,12,1126,604800
0,3,1139,604800
0,9,1140,604800
0,18,1142,604800
0,12,1143,604800
0,14,1148,604800
1,18,1156,604800
1,13,1170,604800
0,10,1176,604800
1,13,1189,604800
0,17,1191,604800
1,16,1216,604800
1,10,1224,604800
0,19,1246,604800
1,9,1268,604800
0,5,1277,604800
3,13,1278,604800
0,17,1279,604800
1,12,1281,604800
0,16,1306,604800
0,13,1336,604800
1,13,1351,604800
0,12,1385,604800
6,13,1409,604800
1,3,1416,604800
9,8,1509,604800
2,0,1516,604800
2,8,1519,604800
1,12,1543,604800
4,18,1580,604800
3,18,1612,604800
0,18,1612,604800
1,7,1622,604800
0,3,1625,604800
1,18,1628,604800
3,7,1656,604800
0,1,1659,604800
0,7,1673,604800
1,18,1688,604800
3,2,1704,604800
0,18,1724,604800
1,2,1730,604800
0,14,1742,604800
1,1,1754,604800
0,16,1758,604800
1,7,1780,604800
6,15,1788,604800
0,7,1790,604800
1,16,1792,604800
1,18,1804,604800
0,2,1806,604800
3,16,1825,604800
0,5,1826,604800
1,16,1828,604800
1,14,1833,604800
1,18,1837,604800
1,18,1843,604800
0,18,1851,604800
1,3,1852,604800
1,5,1855,604800
5,10,1857,604800
1,11,1857,604800
1,5,1863,604800
0,14,1876,604800
1,6,1879,604800
0,0,1892,604800
0,3,1894,604800
1,14,1908,604800
0,18,1916,604800
7,18,1919,604800
1,10,1926,604800
6,16,1938,604800
6,18,1939,604800
1,0,2009,604800
6,7,2010,604800
0,16,2034,604800
0,18,2073,604800
9,12,2094,604800
2,12,2094,604800
3,15,2097,604800
0,15,2101,604800
1,15,2120,604800
4,5,2126,604800
3,4,2146,604800
1,4,2150,604800
1,15,2153,604800
0,5,2158,604800
3,16,2178,604800
1,15,2197,604800
2,13,2198,604800
2,17,2204,604800
3,10,2212,604800
0,3,2212,604800
1,4,2213,604800
0,15,2219,604800
1,5,2220,604800
0,18,2222,604800
0,5,2222,604800
0,16,2224,604800
1,16,2230,604800
1,5,2230,604800
1,5,2238,604800
1,18,2241,604800
0,4,2251,604800
3,5,2257,604800
0,5,2271,604800
0,11,2271,604800
1,3,2275,604800
1,6,2277,604800
1,18,2279,604800
1,11,2280,604800
0,5,2284,604800
1,4,2286,604800
0,16,2294,604800
1,10,2300,604800
1,16,2304,604800
0,10,2332,604800
0,18,2333,604800
1,11,2338,604800
1,16,2343,604800
0,16,2360,604800
0,0,2365,604800
0,4,2376,604800
1,14,2380,604800
0,10,2385,604800
1,10,2400,604800
7,0,2402,604800
1,10,2409,604800
1,0,2415,604800
0,10,2428,604800
6,8,2429,604800
6,16,2434,604800
2,13,2455,604800
6,0,2467,604800
1,5,2479,604800
0,11,2479,604800
1,5,2489,604800
0,6,2490,604800
0,5,2508,604800
0,15,2528,604800
0,4,2546,604800
0,14,2546,604800
7,4,2662,604800
6,4,2667,604800
6,15,2717,604800
6,5,2758,604800
4,16,2864,604800
3,3,2872,604800
3,16,2880,604800
1,16,2885,604800
1,16,2885,604800
0,19,2885,604800
3,0,2893,604800
0,16,2900,604800
0,3,2900,604800
0,14,2901,604800
0,0,2903,604800
1,0,2914,604800
3,5,2916,604800
1,8,2918,604800
0,16,2926,604800
1,8,2927,604800
0,5,2927,604800
1,16,2930,604800
0,16,2936,604800
1,3,2937,604800
1,5,2942,604800
0,16,2948,604800
0,10,2953,604800
5,19,2959,604800
1,18,2961,604800
1,14,2962,604800
3,18,2964,604800
0,16,2964,604800
1,3,2968,604800
0,19,2969,604800
1,18,2969,604800
0,18,2972,604800
1,4,2973,604800
1,10,2975,604800
0,16,2979,604800
0,8,2982,604800
1,16,2985,604800
1,18,2988,604800
0,4,2989,604800
1,19,3011,604800
1,5,3013,604800
1,16,3017,604800
0,5,3020,604800
1,16,3030,604800
1,16,3056,604800
0,8,3065,604800
0,18,3073,604800
0,16,3081,604800
1,19,3084,604800
1,16,3109,604800
1,19,3113,604800
0,10,3116,604800
1,10,3123,604800
0,18,3126,604800
3,14,3144,604800
0,7,3151,604800
9,15,3160,604800
2,4,3164,604800
0,2,3169,604800
2,15,3173,604800
1,14,3174,604800
0,16,3176,604800
0,0,3183,604800
3,0,3183,604800
0,0,3183,604800
1,0,3196,604800
1,3,3204,604800
1,16,3210,604800
0,18,3223,604800
1,2,3225,604800
0,14,3226,604800
1,0,3234,604800
0,16,3245,604800
0,16,3285,604800
0,3,3287,604800
1,8,3292,604800
1,16,3308,604800
0,8,3318,604800
1,16,3375,604800
1,7,3393,604800
0,16,3399,604800
1,13,3406,604800
2,7,4024,604800
8,13,4249,604800
4,10,4255,604800
3,11,4267,604800
3,5,4269,604800
1,9,4280,604800
1,16,4285,604800
0,9,4291,604800
0,10,4291,604800
1,11,4292,604800
0,10,4294,604800
1,10,4312,604800
3,10,4319,604800
1,4,4329,604800
1,10,4329,604800
1,5,4334,604800
0,11,4335,604800
1,16,4351,604800
1,10,4351,604800
1,10,4356,604800
9,1,4368,604800
1,5,4379,604800
1,6,4379,604800
0,11,4388,604800
1,11,4390,604800
3,6,4413,604800
1,11,4421,604800
2,1,4430,604800
1,6,4434,604800
0,4,4435,604800
0,5,4443,604800
0,16,4452,604800
0,6,4456,604800
0,10,4458,604800
0,16,4461,604800
2,7,4501,604800
1,11,4509,604800
0,10,4542,604800
0,5,4560,604800
2,18,4564,604800
0,11,4566,604800
1,10,4578,604800
0,10,4585,604800
1,10,4587,604800
8,15,4599,604800
0,6,4601,604800
7,19,4623,604800
6,19,4645,604800
3,19,4680,604800
6,3,4682,604800
0,3,4691,604800
1,3,4702,604800
0,19,4756,604800
0,10,4795,604800
1,19,4810,604800
0,8,4921,604800
7,16,4939,604800
6,0,4949,604800
6,16,4965,604800
6,14,4968,604800
6,18,4977,604800
7,9,4988,604800
6,9,5007,604800
0,9,5008,604800
7,8,5018,604800
6,5,5027,604800
6,0,5044,604800
6,17,5058,604800
6,11,5109,604800
6,8,5109,604800
6,3,5148,604800
6,1,5166,604800
7,7,5174,604800
6,1,5190,604800
6,7,5213,604800
6,18,5241,604800
8,18,5283,604800
0,15,5322,604800
0,13,5353,604800
4,6,5974,604800
3,6,6020,604800
0,10,6025,604800
5,9,6047,604800
0,6,6053,604800
1,10,6062,604800
1,11,6066,604800
1,9,6073,604800
3,10,6078,604800
1,17,6089,604800
1,6,6094,604800
1,11,6094,604800
1,10,6104,604800
1,10,6124,604800
0,6,6131,604800
0,11,6139,604800
0,10,6141,604800
0,11,6150,604800
1,5,6155,604800
1,6,6188,604800
9,0,6203,604800
2,0,6233,604800
0,5,6258,604800
3,16,6269,604800
0,14,6274,604800
1,16,6276,604800
0,18,6297,604800
1,11,6299,604800
2,8,6300,604800
1,18,6321,604800
0,5,6322,604800
1,0,6349,604800
0,16,6350,604800
1,8,6371,604800
2,16,6373,604800
1,14,6374,604800
1,1,6392,604800
0,3,6441,604800
0,0,6444,604800
1,3,6504,604800
8,14,6584,604800
0,10,6624,604800
1,5,6722,604800
9,4,7127,604800
2,15,7154,604800
0,0,7158,604800
2,4,7161,604800
9,9,7164,604800
2,11,7181,604800
2,5,7234,604800
2,9,7238,604800
2,17,7288,604800
1,10,7494,604800
7,14,7536,604800
6,16,7564,604800
6,14,7575,604800
4,2,7643,604800
3,2,7654,604800
0,14,7661,604800
1,14,7664,604800
3,14,7691,604800
1,2,7697,604800
1,16,7705,604800
0,16,7710,604800
1,2,7725,604800
2,16,7741,604800
6,2,7742,604800
0,14,7786,604800
0,14,7800,604800
6,8,7826,604800
1,14,7829,604800
0,2,7830,604800
4,0,7831,604800
3,0,7847,604800
0,2,7853,604800
0,0,7855,604800
1,16,7873,604800
1,14,7891,604800
1,8,7892,604800
1,16,7899,604800
0,16,7917,604800
3,8,7928,604800
5,3,7932,604800
2,4,7938,604800
1,16,7943,604800
1,3,7948,604800
1,8,7951,604800
1,0,7957,604800
0,0,7964,604800
1,8,7964,604800
3,16,7979,604800
0,3,7982,604800
1,16,7996,604800
1,3,7999,604800
0,18,8000,604800
1,5,8002,604800
0,16,8008,604800
1,16,8013,604800
0,5,8021,604800
1,18,8038,604800
0,8,8044,604800
0,16,8054,604800
0,8,8056,604800
1,14,8078,604800
0,0,8080,604800
0,8,8092,604800
1,0,8096,604800
1,18,8099,604800
0,16,8102,604800
1,19,8114,604800
1,0,8124,604800
9,14,8189,604800
2,14,8205,604800
2,16,8218,604800
2,2,8260,604800
0,14,8270,604800
2,19,8310,604800
8,16,8382,604800
5,2,8396,604800
0,18,8452,604800
1,14,8526,604800
1,2,8543,604800
5,17,9223,604800
1,9,9235,604800
1,17,9257,604800
1,7,9384,604800
1,12,9389,604800
7,1,9919,604800
6,7,9923,604800
3,1,9945,604800
1,7,9951,604800
6,1,9961,604800
0,1,9999,604800
4,7,10004,604800
0,12,10010,604800
3,7,10020,604800
0,1,10030,604800
0,18,10064,604800
1,7,10076,604800
1,18,10077,604800
0,18,10077,604800
0,6,10079,604800
3,1,10108,604800
0,7,10119,604800
3,18,10119,604800
0,16,10124,604800
0,7,10134,604800
1,7,10145,604800
1,1,10151,604800
0,1,10161,604800
1,1,10177,604800
1,18,10200,604800
0,7,10201,604800
1,2,10207,604800
0,7,10213,604800
1,7,10270,604800
1,18,10271,604800
1,1,10283,604800
1,7,10289,604800
0,7,10306,604800
4,1,10335,604800
3,1,10339,604800
1,7,10340,604800
1,7,10345,604800
0,7,10386,604800
0,18,10397,604800
0,7,10417,604800
1,16,10440,604800
0,1,10497,604800
1,1,10506,604800
3,7,10525,604800
1,18,10527,604800
1,1,10539,604800
0,1,10579,604800
1,18,10606,604800
3,12,10610,604800
0,17,10611,604800
0,18,10622,604800
1,13,10652,604800
1,12,10668,604800
1,17,10674,604800
1,7,10688,604800
9,18,10698,604800
0,18,10717,604800
0,13,10751,604800
2,16,10782,604800
0,12,10788,604800
2,7,10798,604800
2,18,10801,604800
5,13,10865,604800
0,2,10872,604800
1,13,10984,604800
0,7,11023,604800
5,12,11096,604800
1,13,11100,604800
1,17,11104,604800
1,12,11149,604800
1,12,11204,604800
1,17,11216,604800
0,4,11227,604800
6,18,11673,604800
7,5,12212,604800
6,5,12214,604800
2,0,12230,604800
6,4,12238,604800
6,10,12398,604800
6,16,12414,604800
5,7,12533,604800
1,7,12540,604800
8,0,12562,604800
1,18,12570,604800
3,13,12601,604800
1,12,12625,604800
1,13,12632,604800
1,1,12684,604800
0,13,12726,604800
0,12,12791,604800
3,9,12808,604800
1,17,12848,604800
1,11,12854,604800
0,9,12908,604800
0,17,12943,604800
4,8,13094,604800
3,8,13111,604800
3,0,13120,604800
0,8,13122,604800
0,16,13123,604800
0,0,13126,604800
1,8,13131,604800
1,8,13143,604800
1,0,13143,604800
2,1,13153,604800
1,16,13161,604800
0,11,13162,604800
1,8,13183,604800
0,0,13186,604800
1,16,13196,604800
0,8,13219,604800
1,0,13229,604800
1,9,13256,604800
0,8,13261,604800
0,16,13350,604800
9,6,13406,604800
2,10,13460,604800
3,4,13488,604800
0,5,13507,604800
0,15,13516,604800
1,15,13535,604800
1,4,13550,604800
2,6,13625,604800
1,5,13792,604800
4,17,13994,604800
0,4,13995,604800
3,17,14012,604800
1,17,14017,604800
0,9,14032,604800
3,9,14090,604800
0,11,14102,604800
1,17,14105,604800
0,11,14122,604800
1,9,14122,604800
8,9,14135,604800
0,9,14139,604800
1,11,14144,604800
1,11,14147,604800
0,17,14158,604800
0,12,14161,604800
0,17,14161,604800
3,11,14181,604800
1,10,14203,604800
0,17,14219,604800
1,12,14223,604800
1,9,14245,604800
0,9,14248,604800
0,10,14249,604800
0,11,14266,604800
1,9,14303,604800
1,11,14361,604800
3,17,14384,604800
0,17,14389,604800
1,12,14437,604800
3,12,14439,604800
1,13,14465,604800
0,12,14466,604800
1,17,14473,604800
1,17,14473,604800
0,13,14522,604800
1,17,14532,604800
3,5,14533,604800
0,9,14554,604800
1,5,14562,604800
0,17,14570,604800
0,13,14571,604800
1,12,14581,604800
0,12,14582,604800
0,17,14596,604800
1,10,14610,604800
1,9,14617,604800
0,4,14638,604800
2,14,14642,604800
6,3,14655,604800
0,5,14665,604800
0,10,14666,604800
1,4,14683,604800
1,13,14696,604800
1,16,14731,604800
1,17,14760,604800
1,9,14796,604800
4,13,14810,604800
8,11,14849,604800
3,13,14893,604800
1,12,14906,604800
1,3,14938,604800
1,13,14952,604800
0,16,14970,604800
3,12,14997,604800
1,17,14999,604800
1,15,15022,604800
0,13,15036,604800
7,6,15045,604800
6,6,15070,604800
0,17,15088,604800
2,2,15089,604800
1,12,15092,604800
6,10,15126,604800
1,17,15135,604800
1,13,15148,604800
0,13,15164,604800
0,12,15164,604800
1,13,15187,604800
0,12,15221,604800
0,17,15235,604800
0,13,15270,604800
9,3,15403,604800
5,16,15419,604800
1,3,15423,604800
1,16,15428,604800
2,16,15442,604800
2,19,15453,604800
2,3,15470,604800
1,5,15474,604800
1,18,15504,604800
1,14,15507,604800
1,0,15598,604800
1,18,15598,604800
0,17,15849,604800
2,10,15855,604800
9,17,16001,604800
2,17,16017,604800
2,12,16044,604800
9,19,16060,604800
2,19,16081,604800
2,3,16087,604800
2,9,16108,604800
0,10,16473,604800
5,14,16574,604800
1,2,16579,604800
1,16,16587,604800
1,14,16631,604800
8,2,16755,604800
0,14,16997,604800
8,8,17108,604800
0,19,17458,604800
0,1,17532,604800
4,15,17625,604800
3,4,17647,604800
1,5,17650,604800
1,15,17650,604800
0,4,17652,604800
0,5,17655,604800
3,15,17655,604800
0,4,17656,604800
0,15,17659,604800
