alarm_id,device_id,start_timestamp,end_timestamp
14,31,52,82
1,14,68,110
11,19,84,102
10,29,85,150
9,33,87,101
22,21,93,94
2,8,96,113
11,8,101,135
8,10,104,135
12,3,106,126
4,29,111,111
9,31,113,135
2,29,113,150
2,32,116,118
2,8,117,150
23,1,118,146
9,8,119,125
2,32,123,133
13,2,126,139
6,28,129,135
2,32,130,150
8,14,134,135
6,21,163,197
13,5,203,223
9,6,214,220
7,1,219,433
9,17,244,263
4,4,262,263
13,0,279,282
26,1,292,343
27,1,292,296
26,28,293,310
27,30,318,324
17,12,321,326
6,20,324,326
20,30,350,354
12,30,352,353
25,4,369,385
20,12,370,372
14,32,393,402
14,2,395,431
17,10,400,415
6,10,404,415
6,10,407,410
16,10,408,410
3,6,409,425
25,24,427,449
14,12,444,453
27,28,456,522
7,16,481,490
6,24,493,498
15,9,494,500
6,10,507,522
2,10,517,522
6,10,521,522
14,10,527,533
6,0,530,542
2,6,531,531
25,19,554,556
22,27,566,613
9,32,598,614
4,4,607,615
13,20,614,620
14,22,626,660
16,23,666,697
13,23,675,678
0,18,678,724
6,23,680,684
21,26,708,774
21,24,728,729
4,22,729,740
20,0,736,738
8,26,742,774
8,12,744,746
23,27,745,777
0,29,753,762
8,26,756,763
6,12,762,774
16,20,775,841
6,25,806,812
16,27,809,946
14,10,812,824
16,7,816,927
6,4,817,820
0,27,821,894
9,12,850,863
4,14,876,885
22,19,882,884
4,14,887,897
11,2,891,894
0,24,894,983
20,9,905,908
3,5,907,908
12,4,940,1032
4,18,946,948
11,20,951,952
14,24,958,971
27,5,960,973
6,1,967,973
24,8,989,1001
3,27,1023,1038
3,15,1034,1115
7,8,1034,1035
27,30,1049,1051
1,13,1057,1092
21,9,1060,1084
10,33,1066,1173
2,33,1098,1117
1,20,1102,1165
26,8,1104,1107
2,19,1108,1120
18,13,1137,1177
2,15,1138,1173
11,1,1142,1177
2,15,1144,1173
9,23,1150,1177
5,0,1155,1160
4,23,1158,1159
11,6,1170,1177
11,7,1170,1177
4,26,1177,1184
26,19,1212,1218
5,26,1214,1288
17,0,1238,1272
26,24,1245,1271
8,15,1259,1300
6,32,1276,1300
23,30,1290,1348
1,31,1313,1479
15,8,1318,1328
1,31,1327,1328
8,31,1343,1376
18,27,1366,1370
6,8,1375,1376
25,3,1389,1483
27,25,1406,1417
2,1,1408,1510
25,33,1410,1439
6,0,1412,1414
16,15,1418,1439
1,7,1432,1447
16,33,1438,1439
27,19,1440,1466
16,3,1442,1457
26,27,1444,1456
15,19,1445,1455
6,33,1450,1466
6,19,1452,1466
13,3,1453,1464
9,23,1455,1464
13,7,1458,1476
4,3,1461,1464
20,1,1461,1468
2,33,1463,1466
27,8,1466,1467
10,30,1468,1486
3,25,1475,1478
17,28,1477,1486
18,7,1487,1496
11,7,1491,1496
11,13,1495,1496
23,11,1507,1547
7,29,1531,1540
20,9,1540,1552
3,5,1540,1552
3,5,1543,1552
10,22,1550,1567
22,4,1559,1562
21,23,1586,1591
8,3,1590,1591
12,0,1610,1623
17,28,1638,1710
22,3,1638,1652
6,10,1642,1644
0,14,1647,1666
22,5,1660,1661
9,0,1671,1671
27,25,1676,1694
2,25,1688,1694
8,28,1701,1708
16,18,1703,1715
18,0,1707,1776
20,18,1710,1727
11,8,1713,1776
9,31,1715,1725
9,31,1717,1744
11,0,1718,1735
11,8,1721,1748
9,8,1721,1725
9,10,1722,1743
9,25,1725,1735
11,25,1727,1776
9,10,1727,1767
9,14,1728,1734
11,0,1730,1747
9,10,1730,1748
4,10,1732,1753
4,8,1733,1734
9,8,1735,1747
9,31,1735,1748
9,25,1736,1747
8,25,1738,1747
4,13,1739,1745
4,13,1741,1743
8,8,1744,1747
9,8,1745,1748
23,3,1755,1780
9,10,1760,1761
9,29,1762,1776
9,14,1765,1773
8,31,1765,1770
8,0,1766,1776
9,10,1769,1776
8,8,1772,1776
9,0,1772,1776
6,14,1772,1776
8,25,1773,1776
4,28,1774,1776
2,17,1820,1829
15,30,1831,1851
2,5,1833,1873
3,33,1835,1849
12,27,1844,1878
14,26,1855,1863
12,6,1864,1945
9,24,1884,1894
14,30,1908,1910
22,21,1909,1921
3,10,1909,1917
26,32,1943,1971
7,21,1966,1978
8,31,1973,2009
25,25,1980,2018
6,14,1989,2008
9,31,1993,1995
2,21,2003,2004
16,25,2012,2018
0,6,2017,2075
4,8,2037,2038
6,29,2086,2124
17,23,2094,2105
22,19,2099,2107
24,19,2108,2144
10,31,2117,2120
13,8,2118,2130
9,8,2127,2130
4,31,2128,2130
9,27,2135,2158
5,21,2147,2201
19,1,2151,2160
5,6,2156,2174
23,3,2161,2255
9,1,2201,2217
13,32,2243,2244
