alarm_id,device_id,start_timestamp,end_timestamp
2,22,38,604800
12,2,89,604800
9,5,93,604800
6,2,113,604800
12,21,114,604800
12,3,118,604800
5,5,129,604800
8,5,129,604800
6,5,133,604800
6,21,136,604800
7,21,171,604800
0,5,177,604800
11,5,181,604800
17,17,184,604800
1,18,196,604800
10,3,201,604800
15,17,210,604800
8,5,211,604800
14,0,220,604800
6,5,227,604800
10,17,233,604800
1,5,238,604800
11,0,261,604800
3,3,278,604800
2,5,285,604800
14,6,321,604800
7,17,324,604800
8,0,335,604800
6,0,339,604800
14,20,344,604800
12,19,358,604800
5,18,360,604800
12,6,362,604800
3,17,365,604800
9,0,379,604800
11,20,392,604800
1,0,392,604800
11,6,393,604800
11,17,397,604800
2,17,400,604800
2,14,424,604800
9,22,439,604800
7,3,443,604800
12,0,464,604800
0,22,465,604800
0,0,465,604800
6,3,477,604800
2,3,478,604800
10,21,490,604800
3,5,491,604800
6,19,498,604800
8,17,499,604800
8,0,524,604800
8,20,525,604800
1,11,528,604800
5,22,535,604800
5,0,564,604800
2,22,566,604800
6,17,566,604800
15,0,568,604800
3,0,573,604800
6,0,574,604800
16,0,574,604800
11,0,579,604800
8,6,580,604800
12,20,581,604800
6,20,590,604800
8,0,606,604800
1,22,608,604800
6,0,609,604800
2,0,609,604800
6,0,614,604800
6,6,616,604800
5,1,620,604800
1,0,622,604800
2,0,635,604800
3,22,643,604800
15,9,647,604800
10,0,647,604800
1,22,648,604800
7,0,650,604800
14,12,654,604800
11,12,670,604800
11,9,671,604800
12,12,675,604800
1,18,677,604800
6,20,691,604800
7,21,694,604800
1,1,700,604800
10,9,704,604800
6,12,714,604800
11,17,715,604800
1,5,719,604800
8,9,726,604800
15,19,730,604800
7,9,730,604800
10,20,732,604800
8,17,737,604800
7,20,739,604800
6,17,753,604800
8,12,759,604800
3,20,762,604800
10,19,781,604800
2,20,783,604800
7,22,791,604800
11,19,791,604800
10,12,794,604800
7,19,798,604800
3,0,808,604800
7,12,810,604800
6,6,824,604800
10,19,825,604800
8,19,832,604800
2,5,839,604800
15,11,856,604800
3,19,864,604800
10,11,892,604800
3,21,910,604800
6,12,929,604800
6,9,931,604800
11,11,950,604800
7,11,952,604800
10,0,962,604800
7,19,963,604800
7,0,969,604800
6,20,973,604800
2,11,981,604800
3,9,991,604800
8,11,998,604800
8,11,1003,604800
6,11,1004,604800
5,2,1014,604800
15,14,1018,604800
2,21,1023,604800
6,19,1023,604800
11,14,1028,604800
2,21,1039,604800
10,15,1062,604800
7,13,1066,604800
3,11,1069,604800
7,15,1075,604800
8,14,1085,604800
6,14,1112,604800
7,10,1113,604800
2,19,1116,604800
3,0,1142,604800
3,19,1144,604800
11,1,1151,604800
8,12,1152,604800
6,12,1158,604800
2,11,1160,604800
10,14,1165,604800
3,14,1166,604800
9,11,1178,604800
5,11,1179,604800
8,1,1179,604800
10,6,1182,604800
6,1,1189,604800
7,6,1194,604800
10,2,1209,604800
1,2,1212,604800
7,2,1216,604800
1,11,1220,604800
6,11,1255,604800
7,14,1260,604800
2,11,1280,604800
3,2,1280,604800
3,15,1288,604800
10,20,1292,604800
7,20,1302,604800
17,13,1305,604800
2,14,1315,604800
16,4,1327,604800
2,0,1329,604800
3,12,1342,604800
2,9,1354,604800
1,11,1360,604800
3,11,1364,604800
2,11,1400,604800
0,11,1403,604800
2,15,1408,604800
2,12,1427,604800
14,11,1434,604800
11,11,1451,604800
17,20,1456,604800
6,19,1468,604800
3,20,1482,604800
12,11,1500,604800
7,11,1507,604800
11,20,1507,604800
1,4,1509,604800
9,20,1525,604800
0,20,1525,604800
2,22,1544,604800
14,8,1551,604800
11,13,1552,604800
8,13,1558,604800
5,20,1563,604800
6,11,1581,604800
1,20,1582,604800
13,21,1583,604800
6,13,1593,604800
10,11,1599,604800
11,8,1603,604800
2,19,1606,604800
13,2,1607,604800
7,11,1613,604800
8,11,1618,604800
3,20,1646,604800
12,8,1652,604800
10,8,1665,604800
3,11,1670,604800
2,20,1677,604800
6,11,1688,604800
11,11,1714,604800
6,8,1715,604800
8,11,1734,604800
2,11,1735,604800
2,2,1741,604800
7,8,1748,604800
8,20,1768,604800
1,20,1770,604800
6,11,1776,604800
6,20,1785,604800
13,8,1791,604800
9,14,1806,604800
5,14,1852,604800
1,14,1862,604800
2,0,1863,604800
11,12,1873,604800
15,10,1887,604800
8,8,1896,604800
3,14,1918,604800
2,20,1931,604800
8,22,1944,604800
11,10,1956,604800
12,6,1963,604800
10,10,1971,604800
6,8,1971,604800
15,22,1991,604800
6,22,1991,604800
1,14,2020,604800
11,22,2027,604800
8,8,2027,604800
6,6,2037,604800
10,22,2042,604800
2,0,2060,604800
2,20,2066,604800
11,13,2077,604800
8,13,2079,604800
6,13,2085,604800
7,22,2086,604800
12,7,2096,604800
3,8,2100,604800
6,1,2103,604800
8,12,2103,604800
6,8,2119,604800
0,4,2121,604800
2,8,2122,604800
8,10,2127,604800
6,12,2130,604800
10,11,2147,604800
10,7,2162,604800
0,14,2162,604800
2,14,2211,604800
7,9,2212,604800
3,10,2241,604800
6,10,2246,604800
10,0,2247,604800
7,10,2253,604800
7,7,2263,604800
2,14,2278,604800
7,11,2296,604800
10,22,2303,604800
8,22,2320,604800
13,11,2324,604800
2,10,2332,604800
10,6,2341,604800
10,12,2343,604800
3,12,2348,604800
6,22,2367,604800
7,0,2368,604800
7,12,2371,604800
17,19,2379,604800
3,22,2384,604800
3,7,2399,604800
9,18,2425,604800
2,22,2427,604800
11,19,2429,604800
8,19,2433,604800
6,19,2435,604800
